date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2021-10-12 04:30,-0.08,-359.30,3977.00,9485.00,55.00,-0.16,79.68,943.00,79.76,0.00,70.87,4.49,1743.00,2886.00,-0.02,0.00,NaN,37.21
2021-10-12 04:35,-5.91,-358.70,3965.00,9491.00,42.00,-0.16,80.12,948.20,80.59,0.00,70.55,0.11,1754.00,2954.00,-0.02,0.00,NaN,38.30
2021-10-12 04:40,-2.49,-279.90,3957.00,9464.00,44.70,-0.06,79.80,948.30,79.21,0.00,70.72,0.09,1775.00,2989.00,-0.02,0.00,NaN,37.55
2021-10-12 04:45,-0.01,-279.30,3982.00,9527.00,42.00,-0.06,82.62,964.40,80.45,0.00,70.45,18.33,1823.00,2999.00,-0.02,0.00,NaN,39.64
2021-10-12 04:50,-0.55,-280.60,3984.00,9597.00,40.50,-0.06,83.01,959.10,79.25,0.00,70.85,15.46,1860.00,2988.00,-0.02,0.00,NaN,44.23
2021-10-12 04:55,-0.10,-279.90,3984.00,9653.00,40.70,-0.16,82.93,965.50,79.03,0.00,70.91,23.34,1913.00,2994.00,-0.02,0.00,NaN,47.61
2021-10-12 05:00,-0.01,-278.90,3999.00,9728.00,42.40,-0.16,84.82,966.40,79.55,0.00,70.69,44.80,2006.00,2988.00,-0.02,0.00,NaN,50.13
2021-10-12 05:05,-0.12,-279.60,3986.00,9846.00,41.10,-0.06,80.93,960.40,77.89,0.00,70.41,11.31,2112.00,2987.00,-0.02,0.10,NaN,36.89
2021-10-12 05:10,-0.62,0.00,3965.00,9870.00,41.00,-0.07,81.46,905.20,78.44,0.00,70.77,89.65,2170.00,2948.00,-0.02,0.21,NaN,65.65
2021-10-12 05:15,-0.38,0.00,3959.00,10031.00,37.30,-0.07,80.37,831.20,75.78,0.00,71.27,130.40,2236.00,2909.00,-0.02,0.31,NaN,103.10
2021-10-12 05:20,-3.40,0.00,3942.00,10171.00,37.80,-0.07,79.71,831.20,94.80,0.00,70.68,48.41,2271.00,2909.00,-0.02,0.42,NaN,61.04
2021-10-12 05:25,-0.46,0.00,3980.00,10370.00,38.80,-0.07,82.00,784.50,114.90,0.00,68.97,69.35,2262.00,2932.00,-0.02,0.52,NaN,63.12
2021-10-12 05:30,-12.51,0.00,3949.00,10442.00,35.80,-0.07,79.40,779.40,134.50,0.00,67.09,115.00,2239.00,2950.00,-0.02,0.62,NaN,75.26
2021-10-12 05:35,-0.43,0.00,3970.00,10472.00,37.20,-0.07,80.55,831.30,141.50,0.00,67.17,126.60,2205.00,2976.00,-0.02,8.42,NaN,67.16
2021-10-12 05:40,-0.60,0.00,3965.00,10638.00,43.30,-0.07,79.98,789.90,119.30,0.00,67.41,57.28,2442.00,2992.00,0.89,16.21,NaN,82.94
2021-10-12 05:45,-0.02,0.00,3971.00,10849.00,42.60,-0.17,80.51,788.10,120.30,0.00,68.27,21.36,2520.00,3033.00,3.70,24.00,NaN,84.58
2021-10-12 05:50,-0.69,0.00,3963.00,10956.00,43.40,-0.17,80.46,764.20,119.00,0.00,69.13,1.05,2617.00,2984.00,7.76,31.79,NaN,82.36
2021-10-12 05:55,-0.09,0.00,3969.00,11059.00,44.90,-0.17,80.86,765.10,119.50,0.00,69.69,17.68,2637.00,2996.00,11.67,39.59,NaN,84.60
2021-10-12 06:00,-0.03,0.00,3982.00,11260.00,47.00,-0.17,80.81,766.30,119.60,0.00,67.74,49.83,2614.00,3006.00,19.10,47.38,NaN,88.86
2021-10-12 06:05,-0.44,0.00,3965.00,11365.00,45.70,-0.17,80.75,776.10,139.30,0.00,68.81,49.92,2648.00,2994.00,41.56,88.18,NaN,81.48
2021-10-12 06:10,-0.11,0.00,3957.00,11448.00,57.00,-0.17,81.30,815.40,118.90,0.00,69.13,34.07,2851.00,2926.00,90.10,128.99,NaN,82.76
2021-10-12 06:15,-0.09,0.00,3887.00,11454.00,54.30,-0.17,79.91,848.70,116.40,0.00,67.37,84.03,2928.00,2939.00,152.70,169.79,NaN,72.95
2021-10-12 06:20,-0.07,0.00,3892.00,11553.00,55.50,-0.17,79.60,870.70,117.30,0.00,65.59,99.68,2858.00,2941.00,259.90,210.59,NaN,76.18
2021-10-12 06:25,-0.14,0.00,3867.00,11608.00,57.40,-0.17,80.06,869.80,135.20,0.00,65.86,71.91,2882.00,2979.00,380.60,251.40,NaN,74.61
2021-10-12 06:30,-0.08,0.00,3853.00,11620.00,55.70,-0.07,80.04,833.70,118.40,0.00,65.89,93.90,2925.00,2972.00,503.30,292.20,NaN,74.02
2021-10-12 06:35,0.00,0.00,3812.00,11583.00,55.30,-0.07,79.87,841.00,115.80,0.00,65.49,90.42,2886.00,2978.00,635.90,376.25,NaN,69.28
2021-10-12 06:40,-0.22,0.00,3871.00,11626.00,54.30,-0.06,82.30,834.60,118.60,0.00,65.46,91.92,2891.00,2988.00,804.60,460.30,NaN,71.41
2021-10-12 06:45,-0.19,0.00,3860.00,11686.00,59.30,-0.06,82.35,870.20,120.10,0.00,65.75,81.90,2960.00,2907.00,934.30,544.35,NaN,70.93
2021-10-12 06:50,-0.19,0.00,3846.00,11668.00,60.10,-0.06,80.17,870.50,119.90,0.00,65.51,71.28,2951.00,2861.00,1095.00,628.40,NaN,73.38
2021-10-12 06:55,-0.65,0.00,3808.00,11588.00,53.80,-0.06,79.80,870.30,118.60,0.00,64.21,64.38,2942.00,2830.00,1255.00,712.45,NaN,67.99
2021-10-12 07:00,-0.51,0.00,3777.00,11577.00,58.60,-0.06,79.60,817.30,99.14,0.00,64.09,35.42,2926.00,2778.00,1410.00,796.50,NaN,54.47
2021-10-12 07:05,-0.43,0.00,3861.00,11642.00,56.30,-0.06,87.61,788.10,100.90,0.00,64.98,20.21,2841.00,2707.00,1588.00,901.75,NaN,47.61
2021-10-12 07:10,-0.67,0.00,3816.00,11487.00,54.80,-0.06,79.38,772.60,88.35,0.00,64.23,14.13,2920.00,2647.00,1771.00,1007.00,NaN,50.24
2021-10-12 07:15,-0.12,0.00,3857.00,11464.00,54.70,-0.16,84.28,786.90,81.46,0.00,64.25,28.51,2965.00,2595.00,1821.00,1112.25,NaN,50.03
2021-10-12 07:20,-0.17,0.00,3861.00,11490.00,47.80,-0.16,82.10,777.80,97.84,0.00,65.95,36.47,2812.00,2527.00,1965.00,1217.50,NaN,47.98
2021-10-12 07:25,-0.11,0.00,3790.00,11628.00,59.70,-0.16,83.85,832.80,54.24,0.00,67.51,16.76,2712.00,2495.00,1985.00,1322.75,NaN,47.58
2021-10-12 07:30,-42.72,0.00,3606.00,11671.00,59.00,-0.16,79.43,834.70,8.20,0.00,67.33,0.10,2725.00,2461.00,2194.00,1428.00,NaN,69.85
2021-10-12 07:35,-0.11,0.00,3524.00,11851.00,54.80,-0.16,84.58,802.70,-2.07,0.00,67.11,51.38,2648.00,2416.00,2212.00,1534.67,NaN,44.20
2021-10-12 07:40,-0.31,0.00,3499.00,11925.00,52.10,-0.16,84.58,781.60,-2.09,0.00,67.39,36.81,2636.00,2375.00,2172.00,1641.33,NaN,48.46
2021-10-12 07:45,-8.73,0.00,3547.00,12001.00,54.00,-0.16,79.10,773.90,-1.00,0.00,67.38,0.11,2495.00,2348.00,2181.00,1748.00,NaN,39.16
2021-10-12 07:50,-2.92,0.00,3450.00,11974.00,52.40,-0.16,82.31,783.70,-2.03,0.00,67.11,0.11,2541.00,2298.00,2190.00,1854.67,NaN,40.61
2021-10-12 07:55,-18.39,0.00,3393.00,11959.00,58.20,-0.16,78.99,775.40,0.05,0.00,66.96,0.11,2519.00,2267.00,2253.00,1961.33,NaN,33.60
2021-10-12 08:00,-4.99,0.00,3367.00,11943.00,58.20,-0.06,81.64,780.00,-2.13,0.00,67.18,0.11,2546.00,2249.00,2216.00,2068.00,NaN,29.53
2021-10-12 08:05,-5.76,0.00,3316.00,11960.00,57.30,-0.06,79.73,730.60,-2.06,0.00,67.01,3.51,2466.00,2241.00,2317.00,2206.50,NaN,40.85
2021-10-12 08:10,-39.79,0.00,3293.00,11899.00,56.10,-0.07,80.21,717.50,-2.05,0.00,67.49,0.11,2411.00,2238.00,2404.00,2345.00,NaN,35.07
2021-10-12 08:15,-44.99,0.00,3255.00,11803.00,58.20,-0.07,80.50,634.60,-2.19,0.00,67.55,0.11,2330.00,2249.00,2519.00,2483.50,NaN,30.65
2021-10-12 08:20,-6.66,0.00,3179.00,11845.00,56.90,-0.17,85.54,597.40,0.05,0.00,62.92,0.40,2312.00,2247.00,2468.00,2622.00,NaN,27.66
2021-10-12 08:25,-0.03,0.00,3154.00,11859.00,58.30,-0.07,84.50,560.10,-0.95,0.00,62.98,54.19,2267.00,2230.00,2445.00,2760.50,NaN,32.41
2021-10-12 08:30,-22.22,0.00,3096.00,11753.00,56.90,-0.07,80.22,539.50,0.05,0.00,64.62,0.11,2159.00,2238.00,2608.00,2899.00,NaN,33.05
2021-10-12 08:35,-20.54,0.00,3016.00,11673.00,55.40,-0.07,80.37,542.10,0.05,0.00,64.66,0.19,2107.00,2219.00,2698.00,3010.67,NaN,23.57
2021-10-12 08:40,-0.10,0.00,3111.00,11531.00,53.20,-0.07,86.97,543.90,8.20,0.00,64.14,4.29,2090.00,2246.00,2585.00,3122.33,NaN,25.36
2021-10-12 08:45,-30.95,0.00,3084.00,11450.00,51.20,-0.07,80.09,537.70,40.46,0.00,64.23,0.01,1935.00,2253.00,2653.00,3234.00,NaN,18.65
2021-10-12 08:50,-18.51,0.00,3030.00,11311.00,51.40,-0.07,79.41,537.70,61.01,0.00,63.69,0.01,1819.00,2248.00,2750.00,3345.67,NaN,23.23
2021-10-12 08:55,-6.70,0.00,3021.00,11244.00,52.70,-0.07,79.33,537.70,55.51,0.00,63.15,1.21,1782.00,2272.00,2755.00,3457.33,NaN,17.95
2021-10-12 09:00,-7.46,0.00,2999.00,11119.00,52.00,-0.07,81.47,540.90,60.09,0.00,63.77,9.77,1781.00,2284.00,2666.00,3569.00,NaN,17.17
2021-10-12 09:05,-0.02,0.00,3010.00,11058.00,48.20,-0.07,84.71,543.80,60.73,0.00,61.98,25.19,1762.00,2270.00,2595.00,3700.00,NaN,24.42
2021-10-12 09:10,-8.04,0.00,3010.00,11129.00,47.00,-0.07,85.67,578.20,62.64,0.00,62.11,32.81,1729.00,2233.00,2627.00,3831.00,NaN,29.46
2021-10-12 09:15,-43.11,0.00,2824.00,11092.00,48.90,-0.07,78.77,587.80,60.91,0.00,62.13,9.45,1708.00,2203.00,2697.00,3962.00,NaN,22.33
2021-10-12 09:20,-28.78,-238.40,2861.00,11057.00,53.90,-0.07,81.76,595.70,54.42,0.00,61.93,1.05,1620.00,2192.00,2872.00,4093.00,NaN,18.88
2021-10-12 09:25,-7.75,-236.90,2971.00,11056.00,54.80,-0.07,90.35,563.70,54.61,0.00,61.84,10.91,1570.00,2111.00,2760.00,4224.00,NaN,20.68
2021-10-12 09:30,-37.29,-238.40,2872.00,10914.00,52.00,-0.07,78.92,588.60,54.90,0.00,61.97,0.01,1601.00,2059.00,2908.00,4355.00,NaN,18.68
2021-10-12 09:35,-26.04,-238.40,2863.00,10883.00,57.40,-0.07,79.09,578.60,55.40,0.00,62.49,0.01,1504.00,2068.00,2856.00,4457.50,NaN,10.93
2021-10-12 09:40,-29.31,-237.70,2783.00,10853.00,58.80,-0.07,78.78,593.80,54.90,0.00,63.25,0.01,1448.00,2105.00,2957.00,4560.00,NaN,9.78
2021-10-12 09:45,-46.04,-279.80,2735.00,10822.00,54.20,-0.07,79.82,592.70,54.81,0.00,60.99,0.00,1425.00,2063.00,3018.00,4662.50,NaN,7.34
2021-10-12 09:50,-15.46,-279.40,2798.00,10821.00,56.50,-0.07,87.64,599.30,54.31,0.00,61.55,0.01,1453.00,2013.00,2876.00,4765.00,NaN,8.07
2021-10-12 09:55,-22.52,-279.80,2762.00,10726.00,55.80,-0.07,80.48,597.90,54.98,0.00,61.47,0.01,1421.00,2024.00,2869.00,4867.50,NaN,5.87
2021-10-12 10:00,-11.92,-279.80,2775.00,10670.00,48.20,-0.07,83.15,550.60,55.66,0.00,60.29,0.00,1317.00,2085.00,2893.00,4970.00,NaN,-21.62
2021-10-12 10:05,-14.80,-278.80,2867.00,10735.00,56.50,-0.07,87.71,544.60,54.70,0.00,60.43,0.00,1348.00,1987.00,2838.00,5035.00,NaN,20.32
2021-10-12 10:10,-85.60,-279.50,2850.00,10682.00,51.20,-0.07,81.97,590.90,54.45,0.00,60.61,0.01,1325.00,2075.00,2720.00,5100.00,NaN,11.80
2021-10-12 10:15,-18.52,-279.30,2771.00,10674.00,47.50,-0.07,83.65,598.90,54.88,0.00,60.37,0.01,1298.00,2103.00,2733.00,5165.00,NaN,8.61
2021-10-12 10:20,-15.57,-279.60,2667.00,10699.00,47.80,-0.17,80.88,594.70,54.98,0.00,60.57,0.00,1290.00,2137.00,2707.00,5230.00,NaN,4.21
2021-10-12 10:25,-19.62,-279.40,2677.00,10639.00,50.90,-0.07,80.34,550.80,54.41,0.00,60.06,0.01,1216.00,2131.00,2682.00,5295.00,NaN,4.88
2021-10-12 10:30,-20.60,-279.30,2682.00,10557.00,53.40,-0.07,82.00,542.70,54.59,0.00,60.67,0.01,1220.00,2104.00,2746.00,5360.00,NaN,3.09
2021-10-12 10:35,-6.66,-277.40,2754.00,10560.00,49.90,-0.07,89.86,543.80,-1.03,0.00,61.80,17.81,1269.00,2116.00,2672.00,5413.00,NaN,16.91
2021-10-12 10:40,-22.39,-279.50,2666.00,10516.00,51.60,-0.07,79.97,535.10,0.05,0.00,61.60,0.01,1265.00,2166.00,2802.00,5466.00,NaN,12.45
2021-10-12 10:45,-17.19,-278.40,2647.00,10457.00,56.10,-0.07,80.69,537.80,0.05,0.00,63.14,0.00,1212.00,2172.00,2749.00,5519.00,NaN,9.19
2021-10-12 10:50,-26.81,-279.10,2571.00,10378.00,57.80,-0.07,79.46,537.50,0.05,0.00,60.72,0.01,1284.00,2196.00,2714.00,5572.00,NaN,15.18
2021-10-12 10:55,-29.51,-279.20,2589.00,10332.00,59.40,-0.07,80.14,538.50,0.05,0.00,60.56,0.04,1226.00,2251.00,2694.00,5625.00,NaN,-6.48
2021-10-12 11:00,-29.37,-280.00,2589.00,10338.00,58.90,-0.07,81.34,536.90,0.05,0.00,60.66,0.01,1179.00,2166.00,2698.00,5678.00,NaN,-7.58
2021-10-12 11:05,-16.95,-278.60,2574.00,10209.00,55.30,-0.07,79.51,538.30,-0.97,0.00,60.61,0.01,1200.00,2132.00,2822.00,5717.33,NaN,0.97
2021-10-12 11:10,-3.22,-237.00,2625.00,10101.00,53.80,-0.07,84.12,538.70,-0.96,0.00,59.21,0.01,1182.00,2155.00,2790.00,5756.67,NaN,-0.90
2021-10-12 11:15,-0.95,-236.10,2653.00,10207.00,52.50,-0.07,88.02,542.80,-0.95,0.00,59.14,8.11,1146.00,2191.00,2738.00,5796.00,NaN,4.07
2021-10-12 11:20,-19.79,-237.00,2574.00,10110.00,49.20,-0.07,79.67,536.40,0.05,0.00,59.22,0.01,1126.00,2212.00,2805.00,5835.33,NaN,-3.51
2021-10-12 11:25,-9.49,-237.00,2605.00,10021.00,53.80,-0.07,82.33,539.90,0.05,0.00,58.48,0.01,1145.00,2217.00,2777.00,5874.67,NaN,2.73
2021-10-12 11:30,-11.26,-236.80,2577.00,9820.00,61.00,-0.07,79.96,536.50,-1.00,0.00,58.58,0.01,1131.00,2281.00,2821.00,5914.00,NaN,-11.23
2021-10-12 11:35,-0.19,-235.50,2694.00,9909.00,49.80,-0.07,93.33,547.10,-1.01,0.00,58.73,22.16,1203.00,2200.00,2688.00,5933.67,NaN,-3.07
2021-10-12 11:40,-1.10,-236.70,2654.00,10022.00,50.70,-0.07,89.00,545.10,-0.97,0.00,58.38,19.11,1203.00,2192.00,2736.00,5953.33,NaN,-1.73
2021-10-12 11:45,-46.82,-237.10,2546.00,9956.00,50.50,-0.07,80.82,533.50,0.05,0.00,58.57,0.01,1093.00,2285.00,2913.00,5973.00,NaN,-33.50
2021-10-12 11:50,-37.92,-236.60,2588.00,10005.00,53.30,-0.07,81.93,538.60,0.05,0.00,58.55,0.01,1135.00,2202.00,2742.00,5992.67,NaN,-11.24
2021-10-12 11:55,-74.10,-235.60,2640.00,10024.00,52.20,-0.06,83.51,540.90,0.05,0.00,58.92,0.18,1149.00,2238.00,2737.00,6012.33,NaN,-14.99
2021-10-12 12:00,-72.94,-236.80,2567.00,9915.00,54.50,-0.06,78.83,534.30,0.05,0.00,60.40,0.00,1092.00,2208.00,2838.00,6032.00,NaN,-8.77
2021-10-12 12:05,-47.47,-235.10,2695.00,9972.00,54.60,-0.06,92.48,544.00,-1.01,0.00,60.29,0.68,1074.00,2209.00,2706.00,6006.17,NaN,-4.48
2021-10-12 12:10,-78.73,-236.30,2595.00,10021.00,49.00,-0.06,80.05,536.40,-0.97,0.00,60.39,0.01,966.50,2208.00,2820.00,5980.33,NaN,-12.47
2021-10-12 12:15,-67.23,-236.20,2582.00,9874.00,55.00,-0.06,80.15,537.40,0.05,0.00,58.19,0.01,916.90,2252.00,2886.00,5954.50,NaN,-36.80
2021-10-12 12:20,-76.81,-277.40,2659.00,10076.00,53.20,-0.06,85.02,540.10,0.05,0.00,57.77,0.34,893.10,2220.00,2804.00,5928.67,NaN,-36.62
2021-10-12 12:25,-79.97,-277.00,2665.00,10120.00,53.40,-0.06,83.90,542.60,-1.02,0.00,58.97,0.01,957.80,2257.00,2725.00,5902.83,NaN,-41.39
2021-10-12 12:30,-79.52,-277.50,2671.00,10061.00,49.90,-0.06,82.90,539.10,0.05,0.00,59.76,0.12,1004.00,2308.00,2673.00,5877.00,NaN,-19.83
2021-10-12 12:35,-7.58,-277.40,2702.00,9819.00,49.60,-0.06,83.72,538.50,0.05,0.00,58.67,0.01,983.00,2340.00,2669.00,5839.67,NaN,-20.35
2021-10-12 12:40,-0.26,-235.90,2702.00,9670.00,55.80,-0.06,81.15,538.00,-0.98,0.00,59.62,0.01,914.60,2405.00,2759.00,5802.33,NaN,-9.09
2021-10-12 12:45,-1.02,-236.20,2751.00,9633.00,56.50,-0.06,83.74,537.90,-0.95,0.00,59.04,0.01,858.50,2502.00,2720.00,5765.00,NaN,0.25
2021-10-12 12:50,-0.40,-234.70,2817.00,9802.00,54.40,-0.06,85.81,544.10,-1.97,0.00,60.12,5.32,844.70,2508.00,2657.00,5727.67,NaN,-4.38
2021-10-12 12:55,-0.54,-235.90,2709.00,9922.00,57.10,-0.06,79.04,534.80,0.05,0.00,58.64,0.01,909.20,2448.00,2486.00,5690.33,NaN,-20.70
2021-10-12 13:00,-0.11,-235.80,2747.00,9740.00,54.50,-0.06,83.01,538.40,-2.10,0.00,59.18,1.51,1049.00,2523.00,2455.00,5653.00,NaN,7.27
2021-10-12 13:05,-0.01,-235.50,2906.00,9794.00,58.90,-0.06,86.91,543.40,-2.04,0.00,59.86,3.69,972.30,2469.00,2472.00,5577.50,NaN,0.88
2021-10-12 13:10,-1.41,-235.40,2813.00,9924.00,57.50,-0.06,78.89,573.50,0.05,0.00,58.72,0.61,948.90,2485.00,2661.00,5502.00,NaN,0.65
2021-10-12 13:15,-0.81,-236.20,2711.00,10012.00,52.50,-0.06,79.01,593.50,0.05,0.00,60.99,23.21,1058.00,2480.00,2639.00,5426.50,NaN,2.11
2021-10-12 13:20,-0.46,-235.10,2811.00,10217.00,41.70,-0.06,87.89,601.00,0.05,0.00,60.44,59.00,1103.00,2468.00,2384.00,5351.00,NaN,15.09
2021-10-12 13:25,-103.80,-237.20,2668.00,10100.00,41.80,-0.07,78.19,606.30,0.05,0.00,60.46,9.01,1064.00,2460.00,2691.00,5275.50,NaN,13.26
2021-10-12 13:30,-34.94,-235.80,2688.00,10298.00,42.70,-0.17,79.98,622.70,0.05,0.00,60.22,10.11,1079.00,2458.00,2409.00,5200.00,NaN,-0.59
2021-10-12 13:35,-99.09,0.00,2742.00,10369.00,47.60,-0.07,82.56,580.70,0.05,0.00,58.82,1.11,1087.00,2414.00,2226.00,5122.67,NaN,0.38
2021-10-12 13:40,-25.00,0.00,2837.00,10517.00,50.30,-0.17,93.23,544.40,0.05,0.00,58.87,1.89,1184.00,2402.00,1968.00,5045.33,NaN,9.97
2021-10-12 13:45,-105.60,0.00,2741.00,10442.00,49.20,-0.17,80.93,575.30,0.05,0.00,59.08,0.21,1162.00,2404.00,2210.00,4968.00,NaN,11.53
2021-10-12 13:50,-32.72,0.00,2852.00,10262.00,48.60,-0.17,80.23,550.30,19.03,0.00,59.80,0.20,1240.00,2439.00,2172.00,4890.67,NaN,18.37
2021-10-12 13:55,-99.46,0.00,2931.00,10182.00,50.50,-0.17,79.45,536.50,68.75,0.00,61.11,0.11,1099.00,2450.00,2312.00,4813.33,NaN,17.97
2021-10-12 14:00,-96.59,0.00,3027.00,10017.00,50.20,-0.07,80.09,531.90,67.59,0.00,62.54,9.11,1055.00,2576.00,2371.00,4736.00,NaN,6.26
2021-10-12 14:05,-32.76,0.00,2975.00,10303.00,51.70,-0.07,81.52,551.20,66.59,0.00,62.04,10.11,1037.00,2557.00,2233.00,4680.67,NaN,6.31
2021-10-12 14:10,-99.87,0.00,2921.00,10293.00,50.90,-0.07,79.34,557.80,66.59,0.00,59.68,10.10,1154.00,2541.00,2178.00,4625.33,NaN,3.88
2021-10-12 14:15,-36.09,0.00,2911.00,10428.00,50.60,-0.07,80.64,587.30,65.51,0.00,59.84,0.91,1134.00,2522.00,2135.00,4570.00,NaN,3.92
2021-10-12 14:20,-28.26,0.00,2933.00,10537.00,57.20,-0.07,83.82,598.30,65.51,0.00,60.84,1.34,1168.00,2480.00,1937.00,4514.67,NaN,7.57
2021-10-12 14:25,-29.33,0.00,2839.00,10551.00,53.20,-0.07,79.00,595.00,65.51,0.00,58.72,0.01,1179.00,2533.00,1959.00,4459.33,NaN,15.14
2021-10-12 14:30,-32.85,0.00,2782.00,10573.00,55.60,-0.07,80.09,634.10,65.51,0.00,58.78,0.00,1154.00,2504.00,1978.00,4404.00,NaN,4.44
2021-10-12 14:35,-127.00,0.00,2779.00,10503.00,54.60,-0.07,79.69,604.20,65.51,0.00,60.24,0.01,1146.00,2560.00,2043.00,4351.17,NaN,3.21
2021-10-12 14:40,-53.80,0.00,2870.00,10534.00,56.80,-0.07,80.62,594.10,122.70,0.00,60.98,0.01,1144.00,2551.00,1980.00,4298.33,NaN,3.15
2021-10-12 14:45,-36.13,0.00,2944.00,10563.00,54.10,-0.07,83.52,598.50,175.10,0.00,60.99,1.21,1165.00,2577.00,1932.00,4245.50,NaN,10.27
2021-10-12 14:50,-37.14,0.00,3037.00,10364.00,54.60,-0.07,80.57,593.00,201.00,0.00,60.97,0.01,1248.00,2595.00,1956.00,4192.67,NaN,5.95
2021-10-12 14:55,-14.90,0.00,3024.00,10596.00,55.20,-0.07,84.60,602.40,199.90,0.00,59.21,2.61,1165.00,2555.00,1868.00,4139.83,NaN,6.30
2021-10-12 15:00,-22.14,0.00,3045.00,10379.00,54.90,-0.07,78.89,592.80,174.80,0.00,60.08,0.01,1241.00,2570.00,1968.00,4087.00,NaN,9.40
2021-10-12 15:05,-14.92,0.00,3038.00,10630.00,51.40,-0.17,86.21,601.30,216.10,0.00,60.31,1.10,1168.00,2538.00,1973.00,4002.17,NaN,10.27
2021-10-12 15:10,-9.02,0.00,2923.00,10640.00,50.80,-0.07,80.29,608.20,263.50,0.00,61.47,0.01,1331.00,2431.00,2073.00,3917.33,NaN,-3.25
2021-10-12 15:15,-9.12,0.00,2927.00,10556.00,52.80,-0.07,79.39,595.30,269.30,0.00,62.58,0.01,1305.00,2473.00,2165.00,3832.50,NaN,-2.00
2021-10-12 15:20,-22.99,0.00,2966.00,10358.00,57.40,-0.07,80.60,589.20,304.70,0.00,64.49,0.00,1313.00,2553.00,2225.00,3747.67,NaN,1.28
2021-10-12 15:25,-0.08,0.00,2972.00,10382.00,59.80,-0.07,80.69,549.30,347.70,0.00,64.40,0.01,1282.00,2638.00,2180.00,3662.83,NaN,-0.81
2021-10-12 15:30,-0.11,0.00,3052.00,10670.00,55.80,-0.07,88.00,582.30,422.10,0.00,63.61,3.31,1315.00,2584.00,1980.00,3578.00,NaN,12.10
2021-10-12 15:35,-0.30,0.00,2982.00,10558.00,50.30,-0.07,79.15,591.30,508.50,0.00,64.01,0.10,1349.00,2607.00,2087.00,3495.50,NaN,10.97
2021-10-12 15:40,-1.57,0.00,2983.00,10748.00,47.80,-0.07,80.56,595.30,474.70,0.00,63.86,0.01,1357.00,2579.00,1875.00,3413.00,NaN,25.10
2021-10-12 15:45,-11.31,0.00,2988.00,10907.00,46.20,-0.07,81.35,633.20,505.50,0.00,60.75,0.00,1392.00,2492.00,1824.00,3330.50,NaN,10.29
2021-10-12 15:50,-0.92,0.00,3000.00,11020.00,48.50,-0.07,81.33,609.90,532.00,0.00,61.37,0.01,1403.00,2512.00,1865.00,3248.00,NaN,8.82
2021-10-12 15:55,-0.22,0.00,2980.00,11037.00,48.00,-0.07,79.71,594.90,528.50,0.00,52.19,0.13,1407.00,2523.00,1965.00,3165.50,NaN,8.19
2021-10-12 16:00,-1.19,0.00,2987.00,11070.00,48.40,-0.07,81.25,594.70,582.20,0.00,56.97,0.01,1434.00,2515.00,1970.00,3083.00,NaN,11.74
2021-10-12 16:05,-0.41,0.00,3005.00,11180.00,46.50,-0.07,80.88,595.10,542.90,0.00,58.11,0.01,1495.00,2532.00,2040.00,2978.00,NaN,4.69
2021-10-12 16:10,-64.66,0.00,2956.00,11251.00,48.00,-0.07,80.12,635.70,488.80,0.00,48.92,0.01,1474.00,2566.00,2115.00,2873.00,NaN,11.41
2021-10-12 16:15,-14.30,0.00,3082.00,11181.00,54.00,-0.17,80.33,676.30,448.00,0.00,53.06,0.01,1548.00,2500.00,2145.00,2768.00,NaN,10.63
2021-10-12 16:20,-2.91,0.00,3180.00,11274.00,56.40,-0.17,81.60,656.90,449.90,0.00,57.10,0.01,1472.00,2567.00,2217.00,2663.00,NaN,12.88
2021-10-12 16:25,-1.74,0.00,3271.00,11322.00,54.70,-0.17,80.74,670.20,548.80,0.00,55.80,0.00,1431.00,2614.00,2025.00,2558.00,NaN,26.97
2021-10-12 16:30,-5.89,0.00,3351.00,11164.00,56.20,-0.07,79.85,691.90,586.10,0.00,55.46,0.01,1448.00,2694.00,2082.00,2453.00,NaN,6.69
2021-10-12 16:35,-1.05,0.00,3345.00,11547.00,51.70,-0.07,89.22,696.20,593.00,0.00,55.62,2.27,1589.00,2675.00,1808.00,2326.50,NaN,12.95
2021-10-12 16:40,-8.11,0.00,3416.00,11276.00,55.80,-0.17,79.85,686.00,586.30,0.00,54.64,0.01,1821.00,2794.00,1906.00,2200.00,NaN,14.58
2021-10-12 16:45,-1.12,0.00,3468.00,11470.00,54.90,-0.07,82.61,698.10,590.70,0.00,55.14,0.01,1953.00,2684.00,1869.00,2073.50,NaN,9.61
2021-10-12 16:50,-72.25,0.00,3377.00,11755.00,52.00,-0.07,83.42,714.60,591.70,0.00,57.39,0.05,2049.00,2777.00,1762.00,1947.00,NaN,43.85
2021-10-12 16:55,-25.49,0.00,3492.00,11548.00,51.10,-0.07,81.26,705.50,590.60,0.00,32.35,0.01,2324.00,2780.00,1772.00,1820.50,NaN,15.38
